HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
11/04/2023;11/04/2023;DK1;404.170.013;54.25.00
11/04/2023;11/04/2023;DK1;698.830.017;93.800.003
11/04/2023;11/04/2023;DK1;806.559.998;108.260.002
11/04/2023;11/04/2023;DK1;786.969.971;105.629.997
11/04/2023;11/04/2023;DK1;698.830.017;93.800.003
11/04/2023;11/04/2023;DK1;253.460.007;34.02.00
11/04/2023;11/04/2023;DK1;45.450.001;06.01
11/04/2023;11/04/2023;DK1;08.12;01.09
11/04/2023;11/04/2023;DK1;05.36;00.05
10/04/2023;11/04/2023;DK1;07.38;0.06875
10/04/2023;11/04/2023;DK1;10.08;01.45
10/04/2023;10/04/2023;DK1;0.0520833333333333;00.01
10/04/2023;10/04/2023;DK1;85.830.002;11.52
10/04/2023;10/04/2023;DK1;162.490.005;21.809.999
10/04/2023;10/04/2023;DK1;304.269.989;40.84
10/04/2023;10/04/2023;DK1;488.290.009;65.540.001
10/04/2023;10/04/2023;DK1;332.130.005;44.580.002
10/04/2023;10/04/2023;DK1;145.199.997;19.49
10/04/2023;10/04/2023;DK1;-0.52;-0.07
10/04/2023;10/04/2023;DK1;-23.1;-3.1
10/04/2023;10/04/2023;DK1;-54.610.001;-7.33
10/04/2023;10/04/2023;DK1;-58.41;-7.84
10/04/2023;10/04/2023;DK1;-7.52;-1.01
10/04/2023;10/04/2023;DK1;01.49;00.02
10/04/2023;10/04/2023;DK1;164.429.993;22.07
10/04/2023;10/04/2023;DK1;408.869.995;54.880.001
10/04/2023;10/04/2023;DK1;51.727.002;69.43.00
10/04/2023;10/04/2023;DK1;578.210.022;77.610.001
10/04/2023;10/04/2023;DK1;59.602.002;80
10/04/2023;10/04/2023;DK1;543.570.007;72.959.999
10/04/2023;10/04/2023;DK1;52.152.002;70
10/04/2023;10/04/2023;DK1;535.669.983;71.900.002
10/04/2023;10/04/2023;DK1;582.159.973;78.139.999
09/04/2023;10/04/2023;DK1;609.799.988;81.849.998
09/04/2023;10/04/2023;DK1;731.690.002;98.209.999
09/04/2023;09/04/2023;DK1;79.672.998;106.940.002
09/04/2023;09/04/2023;DK1;856.780.029;115
09/04/2023;09/04/2023;DK1;941.630.005;126.389.999
09/04/2023;09/04/2023;DK1;994.309.998;133.460.007
09/04/2023;09/04/2023;DK1;968.309.998;129.970.001
09/04/2023;09/04/2023;DK1;85.827.002;115.199.997
09/04/2023;09/04/2023;DK1;643.330.017;86.349.998
09/04/2023;09/04/2023;DK1;551.320.007;74
09/04/2023;09/04/2023;DK1;417.209.991;56
09/04/2023;09/04/2023;DK1;40.976.001;55
09/04/2023;09/04/2023;DK1;447.089.996;60.009.998
09/04/2023;09/04/2023;DK1;610.619.995;81.959.999
09/04/2023;09/04/2023;DK1;648.169.983;87
09/04/2023;09/04/2023;DK1;74.502.002;100
09/04/2023;09/04/2023;DK1;83.598.999;112.209.999
09/04/2023;09/04/2023;DK1;91.622.998;122.980.003
09/04/2023;09/04/2023;DK1;885.830.017;118.900.002
09/04/2023;09/04/2023;DK1;894.030.029;120
09/04/2023;09/04/2023;DK1;878.080.017;117.860.001
09/04/2023;09/04/2023;DK1;880.909.973;118.239.998
09/04/2023;09/04/2023;DK1;879.049.988;117.989.998
09/04/2023;09/04/2023;DK1;89.276.001;119.830.002
08/04/2023;09/04/2023;DK1;878.080.017;117.860.001
08/04/2023;09/04/2023;DK1;953.549.988;127.989.998
08/04/2023;08/04/2023;DK1;946.030.029;126.980.003
08/04/2023;08/04/2023;DK1;1.005.030.029;134.899.994
08/04/2023;08/04/2023;DK1;102.298.999;137.309.998
08/04/2023;08/04/2023;DK1;1.041.319.946;139.770.004
08/04/2023;08/04/2023;DK1;1.005.849.976;135.009.995
08/04/2023;08/04/2023;DK1;875.179.993;117.470.001
08/04/2023;08/04/2023;DK1;778.320.007;104.470.001
08/04/2023;08/04/2023;DK1;715.070.007;95.980.003
08/04/2023;08/04/2023;DK1;681.469.971;91.470.001
08/04/2023;08/04/2023;DK1;688.400.024;92.400.002
08/04/2023;08/04/2023;DK1;713.429.993;95.760.002
08/04/2023;08/04/2023;DK1;736.450.012;98.849.998
08/04/2023;08/04/2023;DK1;776.830.017;104.269.997
08/04/2023;08/04/2023;DK1;805.150.024;108.07.00
08/04/2023;08/04/2023;DK1;935.669.983;125.589.996
08/04/2023;08/04/2023;DK1;974.119.995;130.75
08/04/2023;08/04/2023;DK1;963.690.002;129.350.006
08/04/2023;08/04/2023;DK1;838.599.976;112.559.998
08/04/2023;08/04/2023;DK1;835.619.995;112.160.004
08/04/2023;08/04/2023;DK1;825.340.027;110.779.999
08/04/2023;08/04/2023;DK1;825.109.985;110.75
08/04/2023;08/04/2023;DK1;83.927.002;112.650.002
07/04/2023;08/04/2023;DK1;83.077.002;111.510.002
07/04/2023;08/04/2023;DK1;893.280.029;119.900.002
07/04/2023;07/04/2023;DK1;939.25.00;126.07.00
07/04/2023;07/04/2023;DK1;1.015.609.985;136.320.007
07/04/2023;07/04/2023;DK1;1.005.780.029;135
07/04/2023;07/04/2023;DK1;1.006.299.988;135.070.007
07/04/2023;07/04/2023;DK1;103.222.998;138.550.003
07/04/2023;07/04/2023;DK1;943.200.012;126.599.998
07/04/2023;07/04/2023;DK1;802.690.002;107.739.998
07/04/2023;07/04/2023;DK1;751.059.998;100.809.998
07/04/2023;07/04/2023;DK1;686.309.998;92.120.003
07/04/2023;07/04/2023;DK1;63.327.002;85
07/04/2023;07/04/2023;DK1;646.460.022;86.769.997
07/04/2023;07/04/2023;DK1;685.119.995;91.959.999
07/04/2023;07/04/2023;DK1;75.172.998;100.900.002
07/04/2023;07/04/2023;DK1;758.130.005;101.760.002
07/04/2023;07/04/2023;DK1;774.450.012;103.949.997
07/04/2023;07/04/2023;DK1;823.320.007;110.510.002
07/04/2023;07/04/2023;DK1;794.640.015;106.660.004
07/04/2023;07/04/2023;DK1;766.929.993;102.940.002
07/04/2023;07/04/2023;DK1;796.799.988;106.949.997
07/04/2023;07/04/2023;DK1;744.650.024;99.949.997
07/04/2023;07/04/2023;DK1;73.601.001;98.790.001
07/04/2023;07/04/2023;DK1;731.690.002;98.209.999
06/04/2023;07/04/2023;DK1;72.847.998;97.779.999
06/04/2023;07/04/2023;DK1;735.929.993;98.779.999
06/04/2023;06/04/2023;DK1;79.772.998;107.089.996
06/04/2023;06/04/2023;DK1;811.960.022;109
06/04/2023;06/04/2023;DK1;850.400.024;114.160.004
06/04/2023;06/04/2023;DK1;882.650.024;118.489.998
06/04/2023;06/04/2023;DK1;866.859.985;116.370.003
06/04/2023;06/04/2023;DK1;910.809.998;122.269.997
06/04/2023;06/04/2023;DK1;832.299.988;111.730.003
06/04/2023;06/04/2023;DK1;793.109.985;106.470.001
06/04/2023;06/04/2023;DK1;779.710.022;104.669.998
06/04/2023;06/04/2023;DK1;777.469.971;104.370.003
06/04/2023;06/04/2023;DK1;76.801.001;103.099.998
06/04/2023;06/04/2023;DK1;774.859.985;104.019.997
06/04/2023;06/04/2023;DK1;782.909.973;105.099.998
06/04/2023;06/04/2023;DK1;853.900.024;114.629.997
06/04/2023;06/04/2023;DK1;964.299.988;129.449.997
06/04/2023;06/04/2023;DK1;116.177.002;155.960.007
06/04/2023;06/04/2023;DK1;120.401.001;161.630.005
06/04/2023;06/04/2023;DK1;1.061.579.956;142.509.995
06/04/2023;06/04/2023;DK1;93.047.998;124.910.004
06/04/2023;06/04/2023;DK1;855.539.978;114.849.998
06/04/2023;06/04/2023;DK1;859.109.985;115.330.002
06/04/2023;06/04/2023;DK1;893.900.024;120
05/04/2023;06/04/2023;DK1;924.590.027;124.120.003
05/04/2023;06/04/2023;DK1;1.009.659.973;135.539.993
05/04/2023;05/04/2023;DK1;1.036.619.995;139.130.005
05/04/2023;05/04/2023;DK1;1.127.969.971;151.389.999
05/04/2023;05/04/2023;DK1;1.229.219.971;164.979.996
05/04/2023;05/04/2023;DK1;1.428.160.034;191.679.993
05/04/2023;05/04/2023;DK1;1.486.869.995;199.559.998
05/04/2023;05/04/2023;DK1;1.166.189.941;156.520.004
05/04/2023;05/04/2023;DK1;1.010.390.015;135.610.001
05/04/2023;05/04/2023;DK1;86.652.002;116.300.003
05/04/2023;05/04/2023;DK1;843.570.007;113.220.001
05/04/2023;05/04/2023;DK1;843.570.007;113.220.001
05/04/2023;05/04/2023;DK1;84.647.998;113.610.001
05/04/2023;05/04/2023;DK1;844.619.995;113.360.001
05/04/2023;05/04/2023;DK1;856.840.027;115
05/04/2023;05/04/2023;DK1;891.109.985;119.599.998
05/04/2023;05/04/2023;DK1;1.059.199.951;142.160.004
05/04/2023;05/04/2023;DK1;1.339.199.951;179.740.005
05/04/2023;05/04/2023;DK1;1.549.160.034;207.919.998
05/04/2023;05/04/2023;DK1;123.547.998;165.820.007
05/04/2023;05/04/2023;DK1;1.001.830.017;134.460.007
05/04/2023;05/04/2023;DK1;93.127.002;124.989.998
05/04/2023;05/04/2023;DK1;881.049.988;118.25.00
05/04/2023;05/04/2023;DK1;891.179.993;119.610.001
04/04/2023;05/04/2023;DK1;881.119.995;118.260.002
04/04/2023;05/04/2023;DK1;950.039.978;127.510.002
04/04/2023;04/04/2023;DK1;968;129.929.993
04/04/2023;04/04/2023;DK1;1.051.890.015;141.190.002
04/04/2023;04/04/2023;DK1;1.158.949.951;155.559.998
04/04/2023;04/04/2023;DK1;1.321.069.946;177.320.007
04/04/2023;04/04/2023;DK1;1.341.030.029;180
04/04/2023;04/04/2023;DK1;1.095.920.044;147.100.006
04/04/2023;04/04/2023;DK1;908.919.983;122
04/04/2023;04/04/2023;DK1;839.859.985;112.730.003
04/04/2023;04/04/2023;DK1;809.909.973;108.709.999
04/04/2023;04/04/2023;DK1;79.947.998;107.309.998
04/04/2023;04/04/2023;DK1;80.551.001;108.120.003
04/04/2023;04/04/2023;DK1;811.030.029;108.860.001
04/04/2023;04/04/2023;DK1;834.570.007;112.019.997
04/04/2023;04/04/2023;DK1;882.320.007;118.43.00
04/04/2023;04/04/2023;DK1;1.099.869.995;147.630.005
04/04/2023;04/04/2023;DK1;1.330.079.956;178.529.999
04/04/2023;04/04/2023;DK1;1.343.859.985;180.380.005
04/04/2023;04/04/2023;DK1;1.082.880.005;145.350.006
04/04/2023;04/04/2023;DK1;908.25.00;121.910.004
04/04/2023;04/04/2023;DK1;86.898.999;116.639.999
04/04/2023;04/04/2023;DK1;859.900.024;115.419.998
04/04/2023;04/04/2023;DK1;846.940.002;113.68
03/04/2023;04/04/2023;DK1;81.952.002;110
03/04/2023;04/04/2023;DK1;825.849.976;110.849.998
03/04/2023;03/04/2023;DK1;842.669.983;113.120.003
03/04/2023;03/04/2023;DK1;983.469.971;132.020.004
03/04/2023;03/04/2023;DK1;1.064.810.059;142.940.002
03/04/2023;03/04/2023;DK1;1.163.969.971;156.25.00
03/04/2023;03/04/2023;DK1;1.177.819.946;158.110.001
03/04/2023;03/04/2023;DK1;996.05.00;133.770.004
03/04/2023;03/04/2023;DK1;747.549.988;100.349.998
03/04/2023;03/04/2023;DK1;610.849.976;82
03/04/2023;03/04/2023;DK1;587.830.017;78.910.004
03/04/2023;03/04/2023;DK1;533.820.007;71.660.004
03/04/2023;03/04/2023;DK1;557.960.022;74.900.002
03/04/2023;03/04/2023;DK1;603.25.00;80.980.003
03/04/2023;03/04/2023;DK1;661.210.022;88.760.002
03/04/2023;03/04/2023;DK1;773.25.00;103.800.003
03/04/2023;03/04/2023;DK1;956.349.976;128.380.005
03/04/2023;03/04/2023;DK1;1.220.130.005;163.789.993
03/04/2023;03/04/2023;DK1;1.248.069.946;167.539.993
03/04/2023;03/04/2023;DK1;1.037.099.976;139.220.001
03/04/2023;03/04/2023;DK1;819.950.012;110.07.00
03/04/2023;03/04/2023;DK1;748.140.015;100.43.00
03/04/2023;03/04/2023;DK1;77.398.999;103.900.002
03/04/2023;03/04/2023;DK1;804.830.017;108.040.001
02/04/2023;03/04/2023;DK1;802.150.024;107.68
02/04/2023;03/04/2023;DK1;80.847.998;108.529.999
02/04/2023;02/04/2023;DK1;812.880.005;109.120.003
02/04/2023;02/04/2023;DK1;839.400.024;112.68
02/04/2023;02/04/2023;DK1;898.400.024;120.599.998
02/04/2023;02/04/2023;DK1;979.590.027;131.05.00
02/04/2023;02/04/2023;DK1;968.419.983;130
02/04/2023;02/04/2023;DK1;74.798.999;100.410.004
02/04/2023;02/04/2023;DK1;310.940.002;41.740.002
02/04/2023;02/04/2023;DK1;237.259.995;31.85
02/04/2023;02/04/2023;DK1;110.18.00;0.638194444444444
02/04/2023;02/04/2023;DK1;105.860.001;14.21
02/04/2023;02/04/2023;DK1;194.210.007;26.07.00
02/04/2023;02/04/2023;DK1;317.640.015;42.639.999
02/04/2023;02/04/2023;DK1;37.426.001;50.240.002
02/04/2023;02/04/2023;DK1;384.829.987;51.66
02/04/2023;02/04/2023;DK1;492.329.987;66.089.996
02/04/2023;02/04/2023;DK1;562.799.988;75.550.003
02/04/2023;02/04/2023;DK1;522.049.988;70.080.002
02/04/2023;02/04/2023;DK1;437.429.993;58.720.001
02/04/2023;02/04/2023;DK1;450.390.015;60.459.999
02/04/2023;02/04/2023;DK1;435.859.985;58.509.998
02/04/2023;02/04/2023;DK1;450.390.015;60.459.999
02/04/2023;02/04/2023;DK1;435.859.985;58.509.998
01/04/2023;02/04/2023;DK1;450.390.015;60.459.999
01/04/2023;02/04/2023;DK1;518.400.024;69.589.996
01/04/2023;01/04/2023;DK1;496.350.006;66.639.999
01/04/2023;01/04/2023;DK1;59.548.999;79.949.997
01/04/2023;01/04/2023;DK1;563.090.027;75.599.998
01/04/2023;01/04/2023;DK1;632.289.978;84.889.999
01/04/2023;01/04/2023;DK1;67.697.998;90.889.999
01/04/2023;01/04/2023;DK1;632.289.978;84.889.999
01/04/2023;01/04/2023;DK1;38.776.001;52.060.001
01/04/2023;01/04/2023;DK1;302.179.993;40.57.00
01/04/2023;01/04/2023;DK1;270.890.015;36.369.999
01/04/2023;01/04/2023;DK1;249.520.004;33.05.00
01/04/2023;01/04/2023;DK1;287.649.994;38.619.999
01/04/2023;01/04/2023;DK1;305.079.987;40.959.999
01/04/2023;01/04/2023;DK1;343.290.009;46.09.00
01/04/2023;01/04/2023;DK1;369.209.991;49.57.00
01/04/2023;01/04/2023;DK1;449.950.012;60.41.00
01/04/2023;01/04/2023;DK1;455.540.009;61.16.00
01/04/2023;01/04/2023;DK1;385.149.994;51.709.999
01/04/2023;01/04/2023;DK1;255.919.998;34.360.001
01/04/2023;01/04/2023;DK1;263.149.994;35.330.002
01/04/2023;01/04/2023;DK1;26.851.001;36.049.999
01/04/2023;01/04/2023;DK1;289.220.001;38.830.002
01/04/2023;01/04/2023;DK1;401.019.989;53.84
31/03/2023;01/04/2023;DK1;475.950.012;63.900.002
31/03/2023;01/04/2023;DK1;612.169.983;82.190.002
31/03/2023;31/03/2023;DK1;595.830.017;80
31/03/2023;31/03/2023;DK1;645.950.012;86.730.003
31/03/2023;31/03/2023;DK1;73.101.001;98.150.002
31/03/2023;31/03/2023;DK1;758.559.998;101.849.998
31/03/2023;31/03/2023;DK1;822.690.002;110.459.999
31/03/2023;31/03/2023;DK1;807.119.995;108.370.003
31/03/2023;31/03/2023;DK1;769.289.978;103.290.001
31/03/2023;31/03/2023;DK1;758.859.985;101.889.999
31/03/2023;31/03/2023;DK1;705.460.022;94.720.001
31/03/2023;31/03/2023;DK1;69.302.002;93.050.003
31/03/2023;31/03/2023;DK1;72.347.998;97.139.999
31/03/2023;31/03/2023;DK1;772.859.985;103.769.997
31/03/2023;31/03/2023;DK1;891.280.029;119.669.998
31/03/2023;31/03/2023;DK1;92.502.002;124.199.997
31/03/2023;31/03/2023;DK1;984.530.029;132.190.002
31/03/2023;31/03/2023;DK1;1.025.119.995;137.639.999
31/03/2023;31/03/2023;DK1;98.401.001;132.119.995
31/03/2023;31/03/2023;DK1;832.070.007;111.720.001
31/03/2023;31/03/2023;DK1;595.599.976;79.970.001
31/03/2023;31/03/2023;DK1;512.710.022;68.839.996
31/03/2023;31/03/2023;DK1;362.109.985;48.619.999
31/03/2023;31/03/2023;DK1;425.269.989;57.099.998
30/03/2023;31/03/2023;DK1;483.369.995;64.900.002
30/03/2023;31/03/2023;DK1;485.079.987;65.129.997
30/03/2023;30/03/2023;DK1;676.190.002;90.760.002
30/03/2023;30/03/2023;DK1;735.570.007;98.730.003
30/03/2023;30/03/2023;DK1;763.289.978;102.449.997
30/03/2023;30/03/2023;DK1;867.960.022;116.05.00
30/03/2023;30/03/2023;DK1;891.809.998;119.699.997
30/03/2023;30/03/2023;DK1;726.780.029;97.550.003
30/03/2023;30/03/2023;DK1;539.700.012;72.440.002
30/03/2023;30/03/2023;DK1;295.179.993;39.619.999
30/03/2023;30/03/2023;DK1;74.879.997;10.05
30/03/2023;30/03/2023;DK1;42.84;0.260416666666667
30/03/2023;30/03/2023;DK1;190.649.994;25.59.00
30/03/2023;30/03/2023;DK1;48.301.001;64.830.002
30/03/2023;30/03/2023;DK1;596.030.029;80
30/03/2023;30/03/2023;DK1;675.450.012;90.660.004
30/03/2023;30/03/2023;DK1;819.539.978;110
30/03/2023;30/03/2023;DK1;963.330.017;129.300.003
30/03/2023;30/03/2023;DK1;885.700.012;118.879.997
30/03/2023;30/03/2023;DK1;668.820.007;89.769.997
30/03/2023;30/03/2023;DK1;572.190.002;76.800.003
30/03/2023;30/03/2023;DK1;580.460.022;77.910.004
30/03/2023;30/03/2023;DK1;586.859.985;78.769.997
30/03/2023;30/03/2023;DK1;601.609.985;80.75
29/03/2023;30/03/2023;DK1;612.789.978;82.25.00
29/03/2023;30/03/2023;DK1;668.369.995;89.709.999
29/03/2023;29/03/2023;DK1;706.309.998;94.800.003
29/03/2023;29/03/2023;DK1;818.809.998;109.900.002
29/03/2023;29/03/2023;DK1;856.210.022;114.919.998
29/03/2023;29/03/2023;DK1;985.549.988;132.279.999
29/03/2023;29/03/2023;DK1;1.116.599.976;149.869.995
29/03/2023;29/03/2023;DK1;1.083.369.995;145.410.004
29/03/2023;29/03/2023;DK1;954.780.029;128.149.994
29/03/2023;29/03/2023;DK1;79.123.999;106.199.997
29/03/2023;29/03/2023;DK1;781.849.976;104.940.002
29/03/2023;29/03/2023;DK1;756.599.976;101.550.003
29/03/2023;29/03/2023;DK1;78.677.002;105.599.998
29/03/2023;29/03/2023;DK1;826.849.976;110.980.003
29/03/2023;29/03/2023;DK1;886.609.985;119
29/03/2023;29/03/2023;DK1;968.559.998;130
29/03/2023;29/03/2023;DK1;1.074.140.015;144.169.998
29/03/2023;29/03/2023;DK1;1.132.469.971;152
29/03/2023;29/03/2023;DK1;1.073.839.966;144.130.005
29/03/2023;29/03/2023;DK1;872;117.040.001
29/03/2023;29/03/2023;DK1;739.090.027;99.199.997
29/03/2023;29/03/2023;DK1;70.876.001;95.129.997
29/03/2023;29/03/2023;DK1;730.450.012;98.040.001
29/03/2023;29/03/2023;DK1;706.309.998;94.800.003
28/03/2023;29/03/2023;DK1;686.559.998;92.150.002
28/03/2023;29/03/2023;DK1;709.210.022;95.190.002
28/03/2023;28/03/2023;DK1;822.530.029;110.389.999
28/03/2023;28/03/2023;DK1;931.469.971;125.010.002
28/03/2023;28/03/2023;DK1;983.549.988;132
28/03/2023;28/03/2023;DK1;1.199.640.015;161
28/03/2023;28/03/2023;DK1;119.948.999;160.979.996
28/03/2023;28/03/2023;DK1;1.019.840.027;136.869.995
28/03/2023;28/03/2023;DK1;809.119.995;108.589.996
28/03/2023;28/03/2023;DK1;715.909.973;96.080.002
28/03/2023;28/03/2023;DK1;702.789.978;94.32.00
28/03/2023;28/03/2023;DK1;683.719.971;91.760.002
28/03/2023;28/03/2023;DK1;683.119.995;91.68
28/03/2023;28/03/2023;DK1;697.349.976;93.589.996
28/03/2023;28/03/2023;DK1;707.039.978;94.889.999
28/03/2023;28/03/2023;DK1;77.701.001;104.279.999
28/03/2023;28/03/2023;DK1;932.960.022;125.209.999
28/03/2023;28/03/2023;DK1;1.191.589.966;159.919.998
28/03/2023;28/03/2023;DK1;1.191.589.966;159.919.998
28/03/2023;28/03/2023;DK1;96.902.002;130.050.003
28/03/2023;28/03/2023;DK1;740.940.002;99.440.002
28/03/2023;28/03/2023;DK1;68.922.998;92.05.00
28/03/2023;28/03/2023;DK1;691.690.002;92.830.002
28/03/2023;28/03/2023;DK1;630.890.015;84.669.998
27/03/2023;28/03/2023;DK1;61.322.998;82.300.003
27/03/2023;28/03/2023;DK1;58.626.001;78.68
27/03/2023;27/03/2023;DK1;681.539.978;91.459.999
27/03/2023;27/03/2023;DK1;771.409.973;103.519.997
27/03/2023;27/03/2023;DK1;759.419.983;101.910.004
27/03/2023;27/03/2023;DK1;761.05.00;102.190.002
27/03/2023;27/03/2023;DK1;926.859.985;124.379.997
27/03/2023;27/03/2023;DK1;715;95.949.997
27/03/2023;27/03/2023;DK1;554.190.002;74.370.003
27/03/2023;27/03/2023;DK1;36.976.001;49.619.999
27/03/2023;27/03/2023;DK1;343.980.011;46.16.00
27/03/2023;27/03/2023;DK1;31.848.999;42.740.002
27/03/2023;27/03/2023;DK1;409.179.993;54.91
27/03/2023;27/03/2023;DK1;508.660.004;68.260.002
27/03/2023;27/03/2023;DK1;603.080.017;80.93
27/03/2023;27/03/2023;DK1;689.820.007;92.57.00
27/03/2023;27/03/2023;DK1;729.159.973;97.849.998
27/03/2023;27/03/2023;DK1;1.017.400.024;136.529.999
27/03/2023;27/03/2023;DK1;103.997.998;139.559.998
27/03/2023;27/03/2023;DK1;810.309.998;108.739.998
27/03/2023;27/03/2023;DK1;691.900.024;92.849.998
27/03/2023;27/03/2023;DK1;632.659.973;84.900.002
27/03/2023;27/03/2023;DK1;625.880.005;83.989.998
27/03/2023;27/03/2023;DK1;651.890.015;87.480.003
26/03/2023;27/03/2023;DK1;683.409.973;91.709.999
26/03/2023;27/03/2023;DK1;715.380.005;96
26/03/2023;26/03/2023;DK1;70.523.999;94.639.999
26/03/2023;26/03/2023;DK1;737.880.005;99.019.997
26/03/2023;26/03/2023;DK1;750.919.983;100.769.997
26/03/2023;26/03/2023;DK1;75.226.001;100.949.997
26/03/2023;26/03/2023;DK1;87.827.002;117.860.001
26/03/2023;26/03/2023;DK1;79.473.999;106.650.002
26/03/2023;26/03/2023;DK1;574.460.022;77.089.996
26/03/2023;26/03/2023;DK1;360.299.988;48.349.998
26/03/2023;26/03/2023;DK1;342.929.993;46.02.00
26/03/2023;26/03/2023;DK1;376.019.989;50.459.999
26/03/2023;26/03/2023;DK1;413.130.005;55.439.999
26/03/2023;26/03/2023;DK1;461.190.002;61.889.999
26/03/2023;26/03/2023;DK1;566.340.027;76
26/03/2023;26/03/2023;DK1;585.559.998;78.580.002
26/03/2023;26/03/2023;DK1;593.169.983;79.599.998
26/03/2023;26/03/2023;DK1;575.580.017;77.239.998
26/03/2023;26/03/2023;DK1;544.650.024;73.089.996
26/03/2023;26/03/2023;DK1;473.119.995;63.490.002
26/03/2023;26/03/2023;DK1;308.649.994;41.419.998
26/03/2023;26/03/2023;DK1;304.630.005;40.880.001
26/03/2023;26/03/2023;DK1;298.970.001;40.119.999
26/03/2023;26/03/2023;DK1;292.339.996;39.23.00
25/03/2023;26/03/2023;DK1;295.540.009;39.66
25/03/2023;25/03/2023;DK1;248.580.002;33.360.001
25/03/2023;25/03/2023;DK1;289.940.002;38.91
25/03/2023;25/03/2023;DK1;311.769.989;41.84
25/03/2023;25/03/2023;DK1;556.549.988;74.690.002
25/03/2023;25/03/2023;DK1;57.526.001;77.199.997
25/03/2023;25/03/2023;DK1;525.559.998;70.529.999
25/03/2023;25/03/2023;DK1;271.160.004;36.389.999
25/03/2023;25/03/2023;DK1;181.589.996;24.370.001
25/03/2023;25/03/2023;DK1;27.870.001;0.176388888888889
25/03/2023;25/03/2023;DK1;00.52;00.07
25/03/2023;25/03/2023;DK1;-0.52;-0.07
25/03/2023;25/03/2023;DK1;-3.95;-0.53
25/03/2023;25/03/2023;DK1;-8.79;-1.18
25/03/2023;25/03/2023;DK1;-0.45;-0.06
25/03/2023;25/03/2023;DK1;00.45;00.06
25/03/2023;25/03/2023;DK1;44.189.999;0.272916666666667
25/03/2023;25/03/2023;DK1;57.529.999;0.341666666666667
25/03/2023;25/03/2023;DK1;26.299.999;03.53
25/03/2023;25/03/2023;DK1;0.0520833333333333;00.01
25/03/2023;25/03/2023;DK1;02.16;00.29
25/03/2023;25/03/2023;DK1;00.06;00.08
25/03/2023;25/03/2023;DK1;0.0569444444444444;00.11
25/03/2023;25/03/2023;DK1;07.23;0.0673611111111111
24/03/2023;25/03/2023;DK1;114.010.002;15.03
24/03/2023;24/03/2023;DK1;483.359.985;64.900.002
24/03/2023;24/03/2023;DK1;56.752.002;76.199.997
24/03/2023;24/03/2023;DK1;614.440.002;82.05.00
24/03/2023;24/03/2023;DK1;657.789.978;88.32.00
24/03/2023;24/03/2023;DK1;660.099.976;88.629.997
24/03/2023;24/03/2023;DK1;637.080.017;85.540.001
24/03/2023;24/03/2023;DK1;589.570.007;79.160.004
24/03/2023;24/03/2023;DK1;220.380.005;29.59.00
24/03/2023;24/03/2023;DK1;43.05.00;0.266666666666667
24/03/2023;24/03/2023;DK1;15.42;02.07
24/03/2023;24/03/2023;DK1;29.719.999;0.19375
24/03/2023;24/03/2023;DK1;85.43.00;11.47
24/03/2023;24/03/2023;DK1;188.279.999;25.280.001
24/03/2023;24/03/2023;DK1;275.200.012;36.950.001
24/03/2023;24/03/2023;DK1;464.440.002;62.360.001
24/03/2023;24/03/2023;DK1;60.497.998;81.230.003
24/03/2023;24/03/2023;DK1;60.497.998;81.230.003
24/03/2023;24/03/2023;DK1;465.040.009;62.439.999
24/03/2023;24/03/2023;DK1;299.329.987;40.189.999
24/03/2023;24/03/2023;DK1;261.190.002;35.07.00
24/03/2023;24/03/2023;DK1;299.25.00;40.18.00
24/03/2023;24/03/2023;DK1;302.899.994;40.669.998
24/03/2023;24/03/2023;DK1;326.209.991;43.799.999
23/03/2023;24/03/2023;DK1;410.519.989;55.119.999
23/03/2023;23/03/2023;DK1;57.602.002;77.349.998
23/03/2023;23/03/2023;DK1;641.179.993;86.099.998
23/03/2023;23/03/2023;DK1;662.700.012;88.989.998
23/03/2023;23/03/2023;DK1;682.070.007;91.589.996
23/03/2023;23/03/2023;DK1;714.909.973;96
23/03/2023;23/03/2023;DK1;68.951.001;92.589.996
23/03/2023;23/03/2023;DK1;647.960.022;87.010.002
23/03/2023;23/03/2023;DK1;553.530.029;74.330.002
23/03/2023;23/03/2023;DK1;402.130.005;54
23/03/2023;23/03/2023;DK1;309.940.002;41.619.999
23/03/2023;23/03/2023;DK1;270.25.00;36.290.001
23/03/2023;23/03/2023;DK1;265.410.004;35.639.999
23/03/2023;23/03/2023;DK1;265.709.991;35.68
23/03/2023;23/03/2023;DK1;303.390.015;40.740.002
23/03/2023;23/03/2023;DK1;542.140.015;72.800.003
23/03/2023;23/03/2023;DK1;691.080.017;92.800.003
23/03/2023;23/03/2023;DK1;648.330.017;87.059.998
23/03/2023;23/03/2023;DK1;60.052.002;80.639.999
23/03/2023;23/03/2023;DK1;415.390.015;55.779.999
23/03/2023;23/03/2023;DK1;247.009.995;33.169.998
23/03/2023;23/03/2023;DK1;342.109.985;45.939.999
23/03/2023;23/03/2023;DK1;41.173.999;55.290.001
23/03/2023;23/03/2023;DK1;490.679.993;65.889.999
22/03/2023;23/03/2023;DK1;50.676.001;68.050.003
22/03/2023;22/03/2023;DK1;620.190.002;83.290.001
22/03/2023;22/03/2023;DK1;66.152.002;88.839.996
22/03/2023;22/03/2023;DK1;655.190.002;87.989.998
22/03/2023;22/03/2023;DK1;657.419.983;88.290.001
